Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:06:25:347, 3433, -253734, -691843, 1813015, -16129775, -17625959, 18374051, 
00:06:25:359, 3433, -109765, 369046, 605296, -17709928, -15229012, 17458020, 
00:06:25:371, 3433, 224015, 1455968, 238968, -10923667, -14389317, 16992371, 
00:06:25:382, 0, 393125, 706609, 3469625, -12320614, -24038174, 17099241, 
00:06:25:394, 0, -14312, 487359, 2872953, -15610691, -29076344, 16229012, 
00:06:25:410, 0, -964390, -445656, 1371953, -4381680, -29435123, 15114508, 
00:06:25:421, 0, -603156, -676062, -413625, 3809161, -18396951, 12267179, 
00:06:25:433, 3420, -953546, -319156, 1069875, 11580156, -12106873, 9458018, 
00:06:25:445, 3420, -32125, -36109, -286718, 5664123, -12748095, 6312978, 
00:06:25:457, 3420, 146109, 312218, 541078, 8435116, -16183210, 3473283, 
00:06:25:472, 3420, 327593, 629546, -288093, 10282445, -21404586, 763359, 
00:06:25:484, 3420, 38187, 57109, 205546, 6992368, -26541992, -2091603, 
00:06:25:496, 3428, 132093, -31703, 159828, 7000002, -29977107, -4496184, 
00:06:25:507, 3438, 95625, 142218, 1495687, 11748095, -28778634, -7442750, 
00:06:25:519, 3438, -58484, 96656, 726796, 7786261, -25923671, -11000003, 
00:06:25:535, 3438, -119796, 13796, 970093, 7358780, -25389320, -14290080, 
00:06:25:546, 3438, -40187, 53515, 384015, 8755727, -28480924, -16816798, 
00:06:25:558, 3438, 56921, 43328, 1260171, 12366415, -36541995, -17007638, 
00:06:25:570, 3430, 335859, -282265, 674406, 17183211, -39954210, -17068707, 
00:06:25:582, 3425, 677062, -212703, 956500, 15488554, -38053446, -18465654, 
00:06:25:597, 3424, 309000, 129453, 3501859, 13427484, -35175582, -20305349, 
00:06:25:609, 3424, 409812, 243859, 1425875, 11885499, -38251919, -21145044, 
00:06:25:621, 3424, 585640, 230765, 1043906, 13198477, -41801538, -22572525, 
00:06:25:632, 0, 396218, -24765, 581875, 9824430, -42702302, -23473289, 
00:06:25:644, 0, 300968, -942265, 755062, 19946570, -31938940, -24977106, 
00:06:25:660, 0, 224546, 192875, 894140, 25992373, -14938935, -27625962, 
00:06:25:671, 0, 433468, 740187, -1223437, 19786265, -1320611, -30465657, 
00:06:25:683, 0, 222281, 181218, 721625, 19267181, -6709925, -29351153, 
00:06:25:695, 0, 511109, 491250, 917453, 20137410, -9832063, -28038176, 
00:06:25:707, 0, 94984, -176968, 547015, 17572524, -4748092, -27396954, 
00:06:25:722, 0, 178984, 348890, 1638734, 10862598, 129771, -26045809, 
00:06:25:734, 0, 144671, 169109, 1112796, 4847329, 1580153, -23198480, 
00:06:25:746, 0, -17953, 345015, 537359, -1419847, -61068, -19190845, 
00:06:25:757, 0, -212703, 221593, 865484, -4396947, -2946565, -14198477, 
00:06:25:796, 0, -829437, 722593, -1530812, -28587794, 5549619, -1015267, 
00:06:25:832, 0, -614406, 333187, 634921, 15938935, -23824434, 14061072, 
00:06:25:847, 0, -777968, 271250, 524468, 26221381, -12725194, 14137408, 
00:06:25:859, 0, -378390, -941812, -62406, 31038176, -4969467, 15274813, 
00:06:25:871, 0, -420187, 565578, 2013765, 30015275, 10099239, 14603057, 
00:06:25:882, 0, 141734, 1010703, 257750, 33022910, 12702293, 16038172, 
00:06:25:898, 0, 350546, -1034890, -718437, 31404589, 10870232, 17259546, 
00:06:25:910, 0, -9078, 131140, -188015, 17274814, 15908401, 16557256, 
00:06:25:921, 0, 91093, 437781, 1307406, 9923667, 22305349, 16297714, 
00:06:25:933, 0, 90875, -714953, 2268578, 12511454, 26541992, 17061073, 
00:06:25:945, 0, 311687, 950984, 2044015, 14206110, 17816799, 19740463, 
00:06:25:972, 0, 531187, -549890, 309515, -4282443, 30618329, 22389319, 
00:06:25:984, 0, 279890, 23531, 494406, -11236644, 44625967, 23297716, 
00:06:25:996, 0, 383015, 19093, 3615125, -14503821, 56839711, 24709930, 
00:06:26:07, 0, 488640, -439250, 1088187, -22305349, 60045818, 27259549, 
00:06:26:23, 0, 415937, 590187, 888031, -17122142, 62648873, 30389321, 
00:06:26:35, 0, -227343, 1404234, 3236937, -13167942, 55610703, 34595429, 
00:06:26:46, 0, 289578, 581109, 2559531, -8801529, 39877874, 40190851, 
00:06:26:58, 0, 980250, -345406, 2517125, 1083969, 27083977, 45786272, 
00:06:26:70, 0, 756296, 57765, 3249187, -6015268, 34916040, 48152685, 
00:06:26:85, 0, 161796, 57109, -231328, 3854962, 48282456, 51771007, 
00:06:26:97, 0, -786703, 459843, 466296, 14259546, 46175585, 56427497, 
00:06:26:109, 0, -375875, 363203, 2228265, 26801534, 9946567, 65259560, 
00:06:26:121, 0, -934109, 1212328, 538093, 23381686, -7877864, 69480936, 
00:06:26:132, 0, -333250, 899562, 1305828, 9458018, 27984740, 64542003, 
00:06:26:148, 0, 444328, 700203, 576437, -2183206, 36251918, 64771011, 
00:06:26:160, 0, -609421, 402375, -750, -18015272, 19335883, 66557271, 
00:06:26:171, 0, 645703, 1075515, 2436718, 7633, -14183210, 69877882, 
00:06:26:183, 0, -454812, 211203, 2698359, 3076336, -48206120, 70045821, 
00:06:26:195, 0, 249437, 132828, 2702625, -12870232, -43702302, 63328262, 
00:06:26:210, 0, 137328, -236328, 1537250, -12664125, -43786272, 57771009, 
00:06:26:222, 0, 332484, 471250, 1814218, -14343515, -39068713, 50702304, 
00:06:26:234, 0, 261562, -681984, 1320187, -3419848, -22916037, 41549630, 
00:06:26:246, 0, 645718, -112750, 1475234, -7755727, -3183207, 32450391, 
00:06:26:257, 0, 865781, -331062, 199203, -10152674, 13809164, 22786266, 
00:06:26:273, 0, -577187, -1361406, -284109, -11091606, 10297712, 15778630, 
00:06:26:285, 0, 609859, 206515, 4214671, 2564886, 14290080, 7977101, 
00:06:26:296, 0, 201812, -496062, -355359, -1862595, 23328251, -1877863, 
00:06:26:308, 0, -473296, 759312, 997046, -7122139, 21694662, -9503819, 
00:06:26:320, 0, 175406, 1091890, 1536578, 4259543, 19908402, -16503821, 
00:06:26:335, 0, -193343, -87187, 409234, 23603060, 11564888, -21564891, 
00:06:26:347, 0, 45421, 576140, 437843, 35450391, 10274812, -27450389, 
00:06:26:359, 0, 179656, -243671, -131015, 43083981, 24427488, -34801536, 
00:06:26:398, 0, -934171, -1398984, 2896640, -2893130, 366412, -41572531, 
00:06:26:410, 0, -1467343, 428703, 3256328, -3015268, -24236648, -41633599, 
00:06:26:421, 0, -563515, -1381140, -1447671, 22412220, -36480926, -40343523, 
00:06:26:433, 0, 385718, 735375, 691281, 28541993, -4564886, -46923677, 
00:06:26:472, 0, 1910093, -65046, 420437, 15549622, -8351147, -51221388, 
00:06:26:484, 0, -2286171, 6666171, -82937, -15038172, -18541990, -51190854, 
00:06:26:496, 0, 256390, 785031, -537234, -28496191, -21687029, -51320625, 
00:06:26:507, 0, 121781, -1758234, -929625, -21091609, -24862602, -50290090, 
00:06:26:523, 0, -479156, -1505328, 1696296, -9770995, -14954202, -50610701, 
00:06:26:535, 0, 910781, -626750, -1076484, 12000003, 8389315, -53572534, 
00:06:26:546, 0, 142781, 208671, 946046, 15083973, 21229013, -56366428, 
00:06:26:558, 0, -232937, -445171, 1847296, 16916035, 14129775, -55954214, 
00:06:26:570, 0, -358250, 78906, -951640, 29549626, 4343512, -54343527, 
00:06:26:585, 0, -426015, 1223734, 522937, 51908412, -3000000, -53206122, 
00:06:26:597, 0, -737515, 299718, 1542625, 63312995, -984733, -53900778, 
00:06:26:609, 0, -249734, 721046, 1102453, 69900783, -5877864, -54542000, 
00:06:26:621, 0, -339765, 1010265, 336796, 50389327, -18984738, -55076351, 
00:06:26:632, 0, 325765, 392015, 982187, 28465657, -29488558, -55732840, 
00:06:26:648, 0, 588062, 1565093, 5268140, 23496190, -34648865, -55603069, 
00:06:26:660, 0, 992609, 255703, 1071312, 36083979, -43587798, -54320626, 
00:06:26:671, 0, 320953, 721312, 620390, 29427489, -52007648, -54977115, 
00:06:26:683, 0, 426906, 995453, 2550453, 24603060, -45572532, -57091619, 
00:06:26:695, 0, 518171, 261187, 795859, 30427489, -34030544, -58633604, 
00:06:26:722, 0, -242859, 565765, 2674375, 25610694, -28977107, -58854978, 
00:06:26:734, 0, -54281, -890234, 1411296, 28366420, -34885506, -55549634, 
00:06:26:746, 0, -126578, 641328, 2564937, 22183212, -25916038, -54931313, 
00:06:26:757, 0, -282625, -1034375, 2383406, 10450384, -23633594, -54030550, 
00:06:26:773, 0, 6687, -521359, 1218765, 13053438, -23206113, -51374060, 
00:06:26:785, 0, 45203, -402843, 966656, 9389315, -22793899, -48580166, 
00:06:26:796, 0, -53343, -164937, 816156, 1694656, -25862602, -46129784, 
00:06:26:808, 0, -66093, -236875, 600625, 6557253, -19473288, -44496196, 
00:06:26:820, 0, 67843, 86359, 267750, 7961834, -17740463, -42625966, 
00:06:26:835, 0, -239312, -11937, 696859, 1824428, -16557256, -41412225, 
00:06:26:847, 0, -20812, 381593, 703656, 11633591, -13145041, -39954210, 
00:06:26:859, 0, -158859, -2453, 736359, 15038172, -6755727, -39206118, 
00:06:26:871, 0, -463125, 173421, 855031, 16694661, -6625956, -37351155, 
00:06:26:882, 0, -80125, 374859, 25828, 21755731, -7984735, -35106880, 
00:06:26:898, 0, -91734, 43218, 403640, 21412219, -8358781, -33030543, 
00:06:26:910, 0, -56593, 313593, 925281, 18931303, -6641223, -31274818, 
00:06:26:921, 0, 53125, -133859, 459218, 17549623, -6167940, -28885504, 
00:06:26:933, 0, 364078, 115578, 1212171, 15488554, -4099237, -26610694, 
00:06:26:972, 0, 213046, 298218, 861718, 6770994, -6251910, -16351149, 
00:06:26:984, 0, 304687, 223078, 733859, 2404580, -6534353, -12854965, 
00:06:26:996, 0, 242593, 134250, 1113421, -1053435, -5450383, -9847331, 
00:06:27:07, 0, 310796, 197953, 860546, -1343511, -3045802, -6671757, 
00:06:27:23, 0, 233796, 61296, 447093, -4389314, 297710, -3916031, 
00:06:27:35, 0, 292093, 328515, 1004656, -6992368, 3183207, -1725191, 
00:06:27:46, 0, 191359, 283828, 631703, -7931300, 4015268, 625954, 
00:06:27:58, 0, 204234, 425781, 1149718, -7580154, 4801528, 3206107, 
00:06:27:70, 0, -7453, 251093, 877687, -7580154, 2687023, 6671757, 
00:06:27:85, 0, 89953, 276953, 759250, -6832063, -618320, 10480919, 
00:06:27:121, 0, -396125, -25765, 1500906, -6206108, -18312982, 21748097, 
00:06:27:132, 0, 288546, 882640, -651859, -1053435, -21175578, 25175579, 
00:06:27:148, 0, -414890, 119343, 746578, -1480916, -18450387, 26404587, 
00:06:27:160, 0, 176890, -85906, 1558593, 801526, -17709928, 26404587, 
00:06:27:171, 0, 277562, 131343, 981984, 3564886, -16236645, 24526724, 
00:06:27:183, 0, 238437, 361187, 873078, 7221376, -11893133, 20641227, 
00:06:27:195, 0, 176953, 130421, 1140500, 6427482, -15137408, 17908402, 
00:06:27:210, 0, 433390, 285203, 738921, 1290076, -18488554, 13923668, 
00:06:27:222, 0, 260281, 467437, 710140, -3938932, -18213745, 10160308, 
00:06:27:246, 0, 109203, 189406, 616328, -11992369, -26290083, 10114506, 
00:06:27:261, 0, 219812, -226312, 1095281, -16709928, -29083977, 10236644, 
00:06:27:273, 0, 93187, -418859, 5046, -13152675, -27717565, 9213743, 
00:06:27:285, 0, -127515, 176765, 1493437, -10816797, -27740466, 6755727, 
00:06:27:296, 0, -232218, -207250, 481359, -10801529, -21076341, 2419848, 
00:06:27:308, 0, -40109, 276609, 852156, -7717559, -15511454, -1625954, 
00:06:27:324, 0, -33453, -12250, 1437328, -6625956, -7343513, -4839696, 
00:06:27:335, 0, -285578, 115953, 567890, -7259544, -3702291, -8152674, 
00:06:27:347, 0, 86562, -86296, 792359, -3511451, -3961833, -10236644, 
00:06:27:359, 0, -23468, -86609, 102734, -511450, -5534352, -11534354, 
00:06:27:371, 0, -412984, -32156, 971531, -190839, -6503818, -12763362, 
00:06:27:386, 0, 179171, 26546, 131359, 2030534, -3427481, -11977102, 
00:06:27:398, 0, -8125, -156671, 367531, 3824428, -473282, -9000002, 
00:06:27:410, 0, -339812, 1208671, 277875, 6068704, -3740459, -7305345, 
00:06:27:421, 0, 369421, 715125, 147859, 5633589, -9954201, -5175574, 
00:06:27:433, 0, 568406, 361109, 2158078, 1145038, -10877865, -3778627, 
00:06:27:449, 0, 286875, 224359, 506468, -2618321, -19267181, -5763360, 
00:06:27:472, 0, 485718, 349718, 685843, -8534353, -17900768, -11251911, 
00:06:27:484, 0, 903640, -16921, 416640, -10893132, -15267180, -13053438, 
00:06:27:496, 0, 394687, 134000, 577500, -13190843, -9709926, -14618324, 
00:06:27:511, 0, 302984, 349328, 2919203, -2030534, -6793895, -14343515, 
00:06:27:523, 0, -50718, 740031, 1565546, -7106872, -8282445, -13229011, 
00:06:27:558, 0, 44890, 52312, 825375, -16969470, -18534356, -5969467, 
00:06:27:574, 0, -49625, 832765, 1011703, -20671761, -18923669, -5374047, 
00:06:27:585, 0, 151234, 137234, 1020406, -18488554, -22687029, -4946566, 
00:06:27:597, 0, -4656, 186000, 502171, -16099241, -20854967, -4671757, 
00:06:27:609, 0, -149437, 309640, 1361906, -15549622, -20656494, -3358779, 
00:06:27:621, 0, -463937, -52312, 1077187, -13961836, -20053440, -4763360, 
00:06:27:636, 0, -369328, 413343, -43421, -14633592, -16916035, -6312978, 
00:06:27:648, 0, -151656, 136750, 2417953, -12465652, -15854966, -8221376, 
00:06:27:660, 0, -19859, 561765, 1751390, -11694659, -11419850, -8862597, 
00:06:27:671, 0, 76296, 719984, 1571296, -12679392, -7366414, -9083972, 
00:06:27:683, 0, 165093, 576859, 978640, -12480919, -9198475, -10954201, 
00:06:27:699, 0, 57625, 414187, 1369203, -17114508, -8984735, -12083972, 
00:06:27:710, 0, -1829031, 1056125, 283531, -15694661, -9038170, -12068705, 
00:06:27:722, 0, 252093, 279328, 228890, -9694659, -12312980, -16587791, 
00:06:27:734, 0, 193234, 20875, 1216843, -12404583, -519084, -15152676, 
00:06:27:773, 0, 514234, 567031, 1177125, -22709930, -7526719, -3717558, 
00:06:27:785, 0, 231546, 612281, 1230828, -23541991, -8389315, -1503817, 
00:06:27:796, 0, -9687, 1094953, -134859, -20343517, -11106873, 1282443, 
00:06:27:808, 0, 183437, 643609, 1490453, -21931304, -15503821, 4206108, 
00:06:27:824, 0, 3968, 495687, 929453, -25381686, -16458020, 4740459, 
00:06:27:835, 0, -36687, 200984, 1779703, -23755732, -19022906, 2549619, 
00:06:27:847, 0, -67234, 567156, 811546, -17755730, -18587791, -870229, 
00:06:27:859, 0, 71781, 288125, 658328, -12893133, -20877868, -4480917, 
00:06:27:871, 0, -237156, 368171, 987156, -9320613, -24389320, -7282444, 
00:06:27:886, 0, 26609, 165187, 906828, -10862598, -25183213, -10786262, 
00:06:27:898, 0, 115187, 161828, 1198218, -10633590, -23068708, -14244278, 
00:06:27:910, 0, -10484, 423734, 726562, -9343514, -21007639, -17511455, 
00:06:27:921, 0, 12625, 478328, 1351968, -8870231, -21274815, -20282448, 
00:06:27:933, 0, -79890, 1309875, 663906, -9511453, -20290082, -20534357, 
00:06:27:949, 0, 328281, -290921, 287406, -10114506, -28274817, -20618326, 
00:06:27:960, 0, 12734, 516000, 715156, -9854964, -25786267, -20358784, 
00:06:27:972, 0, 513578, 902812, 1898343, 3908398, -44061081, -17694661, 
00:06:27:984, 0, 413687, 568203, 894687, -5687024, -57893146, -21244280, 
00:06:27:996, 3439, -559953, 573218, 919000, 541984, -64282461, -26488557, 
00:06:28:11, 3432, -173093, 431312, 1667500, 16419852, -72519105, -31198482, 
00:06:28:23, 3432, -419953, -234203, 1530984, 15183210, -78580175, -38610698, 
00:06:28:35, 3432, -669375, -59640, 1571859, 10610690, -79343534, -45198486, 
00:06:28:46, 3432, -399500, -199421, 970453, 3015268, -74312998, -51885511, 
00:06:28:58, 3432, -297328, 61234, 541312, 9038170, -65885515, -57664138, 
00:06:28:74, 3420, -30343, -12156, 1119171, 11435117, -61167956, -63709942, 
00:06:28:85, 3437, -121828, -94046, 1433312, 4427482, -56396962, -69534371, 
00:06:28:121, 3437, 166328, 169609, 217750, 20541990, -65625973, -82511474, 
00:06:28:136, 3437, -499953, 96687, 672437, 8885498, -73083990, -87923689, 
00:06:28:148, 3432, -461468, -171578, 2725703, 8564887, -71221394, -94374073, 
00:06:28:160, 3440, -61765, 514187, 1657515, 13946568, -64190858, -100251937, 
00:06:28:171, 3439, -667265, 156562, 1360343, 15717561, -59083986, -104763389, 
00:06:28:183, 3439, 142906, -216328, 1853187, 22618327, -49435128, -109206138, 
00:06:28:199, 3439, 16140, -413234, -259937, 27511458, -42396958, -112343544, 
00:06:28:210, 3422, 339656, 206171, -301015, 28129779, -32702299, -114885529, 
00:06:28:234, 3439, 714281, 96406, 75281, 22702296, -21091609, -116595453, 
00:06:28:246, 3439, 500843, 852265, 649093, 20580158, -17541989, -114396979, 
00:06:28:261, 3439, 525703, 720843, 90359, 17717562, -15908401, -110473314, 
00:06:28:273, 3422, 162015, 352796, 859765, 13549622, -16534355, -105396977, 
00:06:28:285, 3419, -112265, 330718, 790406, 8053437, -11580156, -100977128, 
00:06:28:296, 3419, -41000, 1054781, 1247671, 5801528, -11748095, -95313004, 
00:06:28:308, 3419, 40390, 339015, 198828, 6312978, -14763363, -88771018, 
00:06:28:324, 3440, -408250, 1093406, 12484, 5312978, -14793897, -83679413, 
00:06:28:335, 3420, 671843, -271218, 932000, 9259544, -19282448, -78206129, 
00:06:28:347, 3440, 64015, 1100593, 609968, 5465650, -25564892, -73771013, 
00:06:28:359, 3440, -348046, -309171, 269031, -625954, -36664132, -70732844, 
00:06:28:371, 3440, 877531, -544734, -1310453, 5488551, -39557263, -68870248, 
00:06:28:386, 9644, 225296, -444843, 475109, -4671757, -42984745, -68175592, 
00:06:28:421, 3438, 524265, 383906, 3245406, -6129772, -12083972, -75114525, 
00:06:28:433, 3422, 664093, 234343, 693406, -4732825, -9587789, -78320633, 
00:06:28:449, 3437, 804000, 1166171, 1801265, -9267178, -21687029, -81175596, 
00:06:28:460, 0, 525953, 38734, 2530390, -14076339, -29519092, -85488574, 
00:06:28:472, 0, -37593, 35390, 866343, -17320615, -31099245, -90549644, 
00:06:28:484, 0, -381765, 1136109, 2399031, -11770995, -39839706, -94061095, 
00:06:28:496, 0, 484125, 145046, 491500, -18030539, -48091617, -98557280, 
00:06:28:511, 3428, -20046, 1521359, 1151906, -19938937, -62793911, -101839724, 
00:06:28:523, 3428, 457078, 1619546, 560656, -20267181, -74984754, -105534381, 
00:06:28:535, 3428, -40843, 129515, 766015, -27763366, -84229032, -110251940, 
00:06:28:546, 3426, -16640, -769031, 1010343, -29656497, -90938957, -114030567, 
00:06:28:558, 3420, 34093, 592515, 1384906, -29877871, -94854989, -117648889, 
00:06:28:574, 3420, 418703, -480203, 564734, -30725199, -94251935, -121458050, 
00:06:28:585, 3420, -300203, 188296, 697437, -39648866, -94473309, -125618357, 
00:06:28:597, 3419, 140843, 205953, 4416031, -44961845, -95656516, -129396984, 
00:06:28:609, 3423, -203937, 808562, -2620312, -54312992, -84603077, -134969504, 
00:06:28:625, 3423, -751453, -699515, -2255546, -54435130, -96603081, -136114543, 
00:06:28:636, 3423, 24015, -529859, 1655062, -38854973, -103106900, -136137444, 
00:06:28:648, 3421, 1238000, -975640, 2593062, -58893146, -103557281, -139648895, 
00:06:28:660, 3420, 466421, 1315390, 5927109, -48152685, -103595449, -141290117, 
00:06:28:699, 3409, -50046, 576093, 248390, -76000022, -102832090, -140221414, 
00:06:28:710, 3424, -1035546, 794875, 4386921, -75870251, -101053464, -141488590, 
00:06:28:722, 3424, -274000, 100093, 145625, -59282459, -89503842, -143396988, 
00:06:28:734, 3424, 381234, -847437, 2079687, -39435125, -83328268, -143679430, 
00:06:28:750, 3424, 382796, -1280562, 1287015, -35870239, -76122159, -144725232, 
00:06:28:761, 3428, -822156, 733343, 3133984, -61664140, -85167963, -143534392, 
00:06:28:773, 3437, 359765, -361000, 3915937, -71709944, -87900788, -142984774, 
00:06:28:785, 3437, 738953, -1238828, 599312, -76519106, -94259569, -139084009, 
00:06:28:796, 3437, -949578, 309312, 129312, -76366434, -85763383, -137534391, 
00:06:28:812, 3440, 1927453, -1453140, 1701953, -44122150, -68709943, -131633625, 
00:06:28:824, 3440, -3455109, -681203, -19453, -53694672, -46404593, -126328280, 
00:06:28:835, 3440, 929078, -987578, 1163671, -24770999, -34519093, -113366445, 
00:06:28:847, 3440, 773765, 291921, 2023078, -38343522, -36572529, -93946592, 
00:06:28:859, 3440, 858109, -1206859, -54140, -23900770, -46465662, -78679412, 
00:06:28:875, 3424, 809546, -593609, 131000, -36549628, -39435125, -66847347, 
00:06:28:886, 3418, 488265, 1139625, -3489750, -47122151, -42465661, -53045816, 
00:06:28:898, 0, -103078, 995921, 494265, -56015283, -72870250, -23213747, 
00:06:28:910, 0, -508828, -917546, -361359, -44114516, -20000005, -37847339, 
00:06:28:921, 0, -1003015, -1114203, -587375, -36709934, -41412225, -24916037, 
