Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:06:25:937, 0, -176406, -914687, 789046, 206106, -12366415, -13213744, 
00:06:25:949, 0, -146375, 784890, 382562, -664122, -3175573, -14335882, 
00:06:25:960, 0, -760421, -1221062, -251359, 21511456, 18450387, -15847332, 
00:06:25:972, 0, 390609, 326187, 2480875, 41961844, 27259549, -19274814, 
00:06:25:984, 0, -245203, -474421, 6448562, 29343519, 19984738, -18282448, 
00:06:26:00, 0, -271890, -1126890, 629312, -4916031, -14083973, -18732829, 
00:06:26:11, 0, -537218, 1139687, 4287484, 19908402, -6946566, -18717562, 
00:06:26:23, 0, 243203, 6621328, -63843, 9473285, 14938935, -13450385, 
00:06:26:35, 0, -691421, 2142703, 7945156, -1786260, 19770998, -12259545, 
00:06:26:46, 0, -451546, -394203, 4034578, -14152675, 8374048, -13664126, 
00:06:26:62, 0, -417609, -1790375, 2650656, 11389316, 22893136, -14114507, 
00:06:26:74, 0, 512515, 856250, -1034578, 26053442, 21213746, -13587790, 
00:06:26:109, 0, -175640, 1499671, 1334718, 13931301, 11389316, -5068703, 
00:06:26:125, 0, 287453, 1252515, 905984, 14900767, 9351147, -3572520, 
00:06:26:136, 0, 293718, 173671, 1160828, -4114505, 13366416, 435114, 
00:06:26:148, 0, -539531, 1202390, 1539875, -21137410, 3549619, 3732825, 
00:06:26:160, 0, 8953, -953718, -1576843, -7946567, 8145040, 4954199, 
00:06:26:171, 0, -625609, 499078, -1056515, -14801531, 11549621, 7709925, 
00:06:26:187, 0, -148765, 176062, 2370687, 5534352, 8725193, 6076337, 
00:06:26:199, 0, 221000, -713000, -264265, -374045, 2679390, 8671758, 
00:06:26:210, 0, 104640, -847484, 3528093, -12519087, 18282448, 14083973, 
00:06:26:222, 0, -406421, -661453, 1299281, -29511458, 8717559, 17564890, 
00:06:26:234, 0, 446421, 62437, 1242468, -8687025, -8236643, 14679393, 
00:06:26:250, 0, -103500, 435843, 2250109, -13633591, -16053439, 14244278, 
00:06:26:261, 0, -3343, -337656, -699640, -7297712, -16015271, 13083973, 
00:06:26:285, 0, -292937, 832468, 4913828, 4984734, -11839698, 8251910, 
00:06:26:296, 0, -551203, 551125, 4092062, 6129772, -12045805, 6755727, 
00:06:26:312, 0, 347125, -535000, 1173875, -4908398, -13877866, 6526719, 
00:06:26:324, 0, -854234, -821203, 1765140, -2633588, -12488553, 5297711, 
00:06:26:335, 0, -403921, 252703, 1549453, 17725195, 2870229, 3671756, 
00:06:26:347, 0, -122750, -1279671, 892562, 9030536, -1213740, 3175573, 
00:06:26:359, 0, -328671, 544593, -13906, -923664, 11030537, 4297711, 
00:06:26:375, 0, 6312, 308828, 2077640, 16061073, 23244281, 1656489, 
00:06:26:386, 0, -6781, 242968, -1191593, 21954204, 35480926, -618320, 
00:06:26:398, 0, -586890, 652390, -1416953, 34725200, 42717569, -4183207, 
00:06:26:410, 0, -283937, -68937, 838093, 44809173, 48297723, -8076338, 
00:06:26:421, 0, 210031, -678234, -1154812, 45969478, 38618331, -11358781, 
00:06:26:437, 0, -491203, 198781, 1995093, 43312989, 19740463, -15167943, 
00:06:26:449, 0, 831875, -779953, -4472609, 34412223, 12412217, -17847333, 
00:06:26:460, 0, 118937, -273125, 1386656, 40427492, 16007638, -19740463, 
00:06:26:472, 0, 435937, -192734, 2467734, 37641232, 17076340, -20755731, 
00:06:26:484, 0, -10015, 182312, 2505921, 14984737, 10274812, -20618326, 
00:06:26:500, 0, 3968, 232453, 1981359, 20687028, 2801527, -23099243, 
00:06:26:511, 0, 299171, 114578, 1431296, 29305352, -27396954, -29687031, 
00:06:26:535, 0, 242750, 530593, 285218, 6938933, -3488550, -23854968, 
00:06:26:546, 0, 236953, 393750, 1239953, 5480917, 14801531, -19717562, 
00:06:26:562, 0, 14171, 74734, -371609, -6541986, 14618324, -17030539, 
00:06:26:597, 0, 189218, 270218, -162953, 832061, -7160307, -20931303, 
00:06:26:609, 0, 104781, 9078, 465046, 5190841, -9450384, -21290082, 
00:06:26:625, 0, -397156, -500437, -392296, -6015268, 3312978, -17824432, 
00:06:26:636, 0, 150218, 141406, 118671, 8122139, 14900767, -15862600, 
00:06:26:648, 0, 173156, 926593, -873359, 13282446, 16083974, -14282446, 
00:06:26:660, 0, -384734, 42390, 2647406, 8007635, 9190842, -13190843, 
00:06:26:675, 0, -371734, 256828, 2080390, 11351148, -2038168, -13312980, 
00:06:26:687, 0, 191671, 635781, 1601218, 7267177, -7351147, -12160308, 
00:06:26:699, 0, -63093, 182000, 997578, -1824428, -4396947, -9572521, 
00:06:26:710, 0, -100968, 106828, 852015, 503816, -3946566, -8610689, 
00:06:26:722, 0, -130468, -638843, 1183421, 5114505, -5221375, -8549620, 
00:06:26:738, 0, -67984, 24578, 1440421, 14076339, 7587788, -8015269, 
00:06:26:750, 0, -101140, 603234, 1181906, 16534355, 4000001, -9549621, 
00:06:26:761, 0, -51640, -11140, 1387515, 17297714, 5221375, -11404583, 
00:06:26:773, 0, -206515, -56390, 620640, 17526722, 8870231, -12877866, 
00:06:26:785, 0, -195859, 195937, 899750, 19129776, 6755727, -15694661, 
00:06:26:800, 0, -125468, -33515, 865515, 25328251, 2396947, -20167944, 
00:06:26:812, 0, -100718, 93812, 863093, 26961839, -908397, -23961839, 
00:06:26:824, 0, -347531, 225687, 785531, 26977107, -6900765, -27091610, 
00:06:26:835, 0, -187031, -210234, 912093, 26603061, -12213744, -30122146, 
00:06:26:847, 0, -323484, -103234, 1337031, 23221380, -9106872, -31458024, 
00:06:26:863, 0, -107078, -51906, 528359, 20862601, -6824429, -32022910, 
00:06:26:875, 0, -224343, -207875, 414000, 20824433, -9152674, -33190849, 
00:06:26:886, 0, -242359, -201375, 943500, 23763365, -10106873, -34809170, 
00:06:26:898, 0, -203703, -101171, 433843, 26488557, -9221376, -35862605, 
00:06:26:910, 0, -223953, -394156, 1062250, 22679395, -10183209, -36175583, 
00:06:26:925, 0, -187281, -363062, 1931078, 19992372, -11343514, -36236651, 
00:06:26:937, 0, -267781, -366796, 1186750, 14389317, -13671759, -35801537, 
00:06:26:949, 0, -69015, -370765, 1268843, 14671759, -12893133, -35305353, 
00:06:26:960, 0, -106546, -457203, 595625, 9854964, -16633592, -35839705, 
00:06:26:972, 0, 28953, -144000, 1070796, 8000002, -11687026, -34610697, 
00:06:26:988, 0, 54156, -309718, 1274671, 8198475, -11061071, -34740468, 
00:06:27:11, 0, 150656, -158656, 865421, 15908401, -10564888, -35137414, 
00:06:27:23, 0, -202578, -88000, 1322296, 14381683, -12877866, -34450391, 
00:06:27:35, 0, 145656, -104671, 1358187, 18992371, -6572520, -33221383, 
00:06:27:125, 0, 2750, 59156, 932906, -1297710, -954198, -21412219, 
00:06:27:136, 0, 107000, -260687, 939937, 10045804, 381679, -20442754, 
00:06:27:148, 0, 50250, 451218, -133578, 10587789, 5580154, -20496189, 
00:06:27:160, 0, 37937, 368218, 559437, 15213744, -839694, -20992372, 
00:06:27:175, 0, -151828, -32250, 1088203, 16740462, 1404580, -21549624, 
00:06:27:187, 0, -208875, 175187, 1429234, 931297, -10167941, -21519090, 
00:06:27:199, 0, -97937, -179140, 1209171, -4442749, -9931300, -23282449, 
00:06:27:210, 0, 133984, 118218, 774109, -7900765, 2931298, -22770998, 
00:06:27:222, 0, 51531, 184640, 727390, -6198475, 1007633, -23404586, 
00:06:27:238, 0, 252750, -417781, -1484578, -8885498, -2167939, -24534358, 
00:06:27:250, 0, -222187, -631937, 3266437, 17908402, 9244277, -27404588, 
00:06:27:261, 0, 123265, -31781, 2281171, 10152674, -2465649, -28671764, 
00:06:27:273, 0, -6343, -138093, 18875, -10175575, -7824429, -25114511, 
00:06:27:285, 0, 12109, -187578, 964296, -5488551, 854962, -22206113, 
00:06:27:312, 0, -49078, 34375, 907140, -6694658, 6465650, -18061073, 
00:06:27:324, 0, -212250, -340859, 1438046, -6396948, 4091604, -17847333, 
00:06:27:335, 0, 112468, -154890, 1054859, 91603, 6648856, -16458020, 
00:06:27:347, 0, -109218, -192156, 999109, -9106872, 7221376, -13687026, 
00:06:27:363, 0, 141250, -177343, 865859, -6396948, 15870233, -11015270, 
00:06:27:375, 0, -234421, 227687, 2197937, -14832065, 20748097, -7366414, 
00:06:27:386, 0, -183203, -486390, 2557843, -10648858, 16091607, -5022902, 
00:06:27:398, 0, 237984, 31953, 1475765, -1167939, 31328253, -1000000, 
00:06:27:410, 0, 258828, -63468, 1815187, -8633590, 34763368, 3465649, 
00:06:27:425, 0, -261046, -503062, -783375, -17541989, 9442750, 4549619, 
00:06:27:437, 0, 415515, 637531, -2028968, 20526723, 43839707, 7732826, 
00:06:27:449, 0, -745125, 691250, -689625, 9885499, 49389327, 13816797, 
00:06:27:460, 0, -637640, -2253781, -1425406, -8862597, 23549625, 18488554, 
00:06:27:472, 0, -311625, 256781, 1091046, 17648860, 58793910, 24763365, 
00:06:27:488, 0, -729750, 363078, 3460703, 25419854, 38908408, 24526724, 
00:06:27:500, 0, -286562, 355296, 776453, 6977101, 29000008, 28366420, 
00:06:27:511, 0, -501000, 125156, -539312, -5603055, 22740464, 32534360, 
00:06:27:523, 0, -213968, 1020906, 3210546, 14091607, 27076343, 32954208, 
00:06:27:535, 0, 340125, 690796, 1775390, 6610688, 23305350, 33824437, 
00:06:27:550, 0, -224687, -52359, 1212187, -13229011, 12694660, 34557261, 
00:06:27:562, 0, -42671, 220328, 2898421, 3610688, 4190840, 31954207, 
00:06:27:574, 0, 63250, -33171, 1258375, 5358780, -8587788, 30106878, 
00:06:27:585, 0, 323218, 432531, 709812, 11351148, -18083974, 26442755, 
00:06:27:597, 0, 164593, -293906, 631765, 12488553, -10961835, 25480923, 
00:06:27:613, 0, 357406, -795062, -1245062, 13358782, -4297711, 23221380, 
00:06:27:625, 0, -953890, 853453, 765156, 10969468, 3709924, 23259548, 
00:06:27:636, 0, 28765, 886203, -738875, 13213744, -1328244, 22206113, 
00:06:27:648, 0, -20031, -584484, 2295890, -1748092, -6946566, 22358785, 
00:06:27:660, 0, -450593, 180593, 1240750, -7526719, -4992367, 21465655, 
00:06:27:675, 0, -791296, 1915921, 1494109, 702290, -3679390, 19007639, 
00:06:27:687, 0, 11593, -418468, 449640, -11274812, 4519085, 18587791, 
00:06:27:699, 0, -300359, -605109, -302046, -17816799, 6114505, 15312981, 
00:06:27:710, 0, -133031, -107203, 1646921, -16259546, 5366413, 11480919, 
00:06:27:722, 0, -360812, -79656, 1298984, -10435117, -2572519, 6900765, 
00:06:27:738, 0, -250234, -208000, 1456671, -15893134, -7824429, 4549619, 
00:06:27:750, 0, 101015, -269500, 747656, -21931304, -9908399, 3641222, 
00:06:27:761, 0, -234328, -260609, 990656, -26221381, 6175574, 3206107, 
00:06:27:773, 0, 401500, -35921, 623531, -19587791, 5832062, -648855, 
00:06:27:812, 0, 86843, 124609, 1338250, -23664129, 3572520, -10694659, 
00:06:27:824, 0, -109921, 129906, 1184484, -21618326, 3083970, -12679392, 
00:06:27:835, 0, -154718, -125015, 715703, -15229012, -11885499, -15679393, 
00:06:27:847, 0, -68796, -604890, 978750, -19435120, -11809163, -15793897, 
00:06:27:863, 0, -383062, -336718, 1352953, -23404586, -5732826, -15679393, 
00:06:27:875, 0, 51906, -332906, 580734, -24145045, 5618322, -17244279, 
00:06:27:886, 0, -83859, 2109, 75625, -19267181, 14534355, -19595425, 
00:06:27:898, 0, -711250, -46750, 1704500, -9625956, 20564891, -21839700, 
00:06:27:910, 0, -378203, 778953, 995968, 625954, 16022905, -24343518, 
00:06:27:925, 0, -106656, 1028375, 1041218, 1160305, 15671760, -24946572, 
00:06:27:937, 0, -345640, 603109, 910203, -16259546, 3709924, -22725197, 
00:06:27:949, 0, -450546, 501578, 546343, -14717561, -3190840, -23335884, 
00:06:27:960, 0, -269109, -84406, 1640062, -11625957, -8167941, -23129777, 
00:06:27:972, 0, -156921, -191062, 587843, -21221380, -9335880, -21129777, 
00:06:28:00, 0, 100406, 27250, 1269203, -14946569, -9687025, -18274814, 
00:06:28:11, 0, 58640, -401796, 1033578, -18175577, -11167942, -19091608, 
00:06:28:23, 0, 390390, 63484, 1183187, -28221382, -8389315, -19305349, 
00:06:28:39, 0, -537140, -837296, 1759750, -50290090, -5404581, -17389318, 
00:06:28:50, 0, 158921, -237187, 1877437, -34641231, -7519086, -19038173, 
00:06:28:62, 0, -37281, 52421, 1799937, -37404591, -8045803, -18648860, 
00:06:28:74, 0, 70390, -148718, 975765, -36137415, -8129773, -18259547, 
00:06:28:85, 3424, 200921, -28812, 1248640, -32763368, -7793895, -18954203, 
00:06:28:101, 3424, 144312, 10406, 1160109, -30145046, -8587788, -18351150, 
00:06:28:113, 3424, -235609, -19375, 1724359, -27038175, -10267178, -18908402, 
00:06:28:125, 3424, -172703, -282531, 642953, -22717563, -10580155, -20656494, 
00:06:28:136, 3424, -528343, -245578, 1190984, -12412217, -12343515, -23015273, 
00:06:28:148, 5420, -729625, -377171, 864890, -8847330, -5893131, -23786266, 
00:06:28:164, 3423, -909640, -126187, 745187, -4129772, -2198473, -26412221, 
00:06:28:175, 3421, -635968, -143156, 438984, -1106870, -1625954, -28771000, 
00:06:28:187, 3421, -706828, 80328, 1311328, 2786260, -3954199, -32190849, 
00:06:28:199, 3421, -702921, -349656, 231187, 7900765, -7473284, -36931308, 
00:06:28:210, 3437, -843437, -91859, 729328, 14541988, -9061071, -41954210, 
00:06:28:226, 3438, -714578, -508765, 522203, 18885501, -9122140, -46771005, 
00:06:28:238, 3438, -453156, -788796, -1121609, 21427487, -9992369, -51671770, 
00:06:28:250, 3438, -510046, -734421, 434968, 26480923, -10534354, -57290092, 
00:06:28:261, 3438, -492187, -196218, 946187, 33984742, -9496185, -62923682, 
00:06:28:273, 3427, -482921, 20515, 265359, 33442757, -15167943, -67648874, 
00:06:28:289, 3438, -559390, -510140, 959093, 34664132, -17122142, -72038188, 
00:06:28:300, 3438, -176187, -455125, 965593, 35343521, -17267180, -76106892, 
00:06:28:312, 3438, -543062, -67546, 1146109, 30572527, -18030539, -79396969, 
00:06:28:324, 3425, -521093, -495031, 1865531, 27358786, -11763362, -82656512, 
00:06:28:335, 9720, -500453, -612046, 651968, 25175579, -1786260, -84702314, 
00:06:28:351, 3425, -347281, -226328, 1449906, 19549623, 4770993, -86610712, 
00:06:28:363, 3425, -113156, -219375, 667125, 13931301, 10335880, -88320636, 
00:06:28:375, 3425, -37250, -110531, 674625, 18251913, 20725196, -89068728, 
00:06:28:386, 3435, -89218, -194437, 1448312, 21267181, 28946573, -88328269, 
00:06:28:398, 3424, -128843, 453265, 1360312, 33877872, 21893136, -89511476, 
00:06:28:414, 3424, 104234, 496812, 1326765, 47091616, -5206108, -95251936, 
00:06:28:425, 0, 97203, 582906, 1096656, 54412229, -36083979, -104488579, 
00:06:28:437, 0, 145406, 443156, 848453, 69099256, -59305360, -114183239, 
00:06:28:449, 0, 223406, 340828, 979218, 86618345, -68396966, -124404616, 
00:06:28:476, 0, 385562, 373046, 339468, 108137435, -57297726, -146519126, 
00:06:28:488, 0, 193234, 474718, 711125, 108419878, -53305358, -157534396, 
00:06:28:500, 0, 138625, 476718, 459093, 107320641, -58366429, -169694705, 
00:06:28:523, 0, 117625, 396781, 429484, 105664152, -74763380, -194855018, 
00:06:28:539, 0, 165156, 343218, 367875, 95396974, -81969489, -205480975, 
00:06:28:550, 0, 216281, 309796, 281703, 79335900, -89083995, -213969527, 
00:06:28:562, 0, 243187, 291875, 218312, 61854979, -95961859, -220671819, 
00:06:28:574, 0, 368250, 156265, -44453, 49145052, -101580182, -226343577, 
00:06:28:585, 0, 574203, 307390, -16609, 36778636, -104931328, -226145103, 
00:06:28:601, 0, 827781, 171515, 512031, 19366417, -115465682, -218900826, 
00:06:28:613, 0, 1047625, 226984, 98000, -15664126, -124580188, -209564946, 
00:06:28:625, 0, 1079265, -48562, -64593, -45343524, -138809200, -200778684, 
00:06:28:636, 0, 1132906, 84796, 185734, -64511469, -141893170, -192626010, 
00:06:28:648, 0, 1107218, -218937, -353484, -77335900, -136671795, -185160359, 
00:06:28:664, 0, 1196296, -424734, 118187, -82648878, -125862631, -177419898, 
00:06:28:687, 0, 947921, -309796, 402796, -119290110, -124167974, -161404626, 
00:06:28:699, 0, 596250, -266046, 723562, -141687063, -118885530, -153038212, 
00:06:28:710, 0, -3420453, -411281, 8191984, -124030570, -40328255, -142824468, 
00:06:28:726, 0, -408578, -3683890, 708250, 8832063, -4244276, -144267217, 
00:06:28:738, 0, 215484, 1377265, 1790968, -26595427, 34244284, -127381716, 
00:06:28:750, 0, 87578, 1621390, -504328, -53435130, -36526728, -122793928, 
00:06:28:761, 0, 82718, 75562, 173359, -42381691, -109610718, -128977136, 
00:06:28:773, 0, 824328, -782312, -113187, -35076346, -119748126, -128091640, 
00:06:28:789, 0, 421734, -863625, 2382156, -54916046, -92366439, -118641255, 
00:06:28:800, 0, -148375, 497484, 8191984, -59419864, -28916038, -107343542, 
00:06:28:812, 0, 863265, -2933484, -2987500, -34526727, 28244283, -96900791, 
00:06:28:824, 0, -317484, 2094531, 1844593, -38351156, 96717585, -81961855, 
00:06:28:835, 0, 2884781, -1222031, -1805453, -37114514, 22435121, -80480939, 
00:06:28:851, 0, 323968, -1098750, 928515, -99129799, -46900776, -77511472, 
00:06:28:863, 0, -1425687, -649125, 1529171, -61595437, -48076349, -77969488, 
00:06:28:875, 0, 630906, 1369250, 1339265, 2320611, -36091613, -76893152, 
00:06:28:886, 0, 833140, -2330203, -3422328, -24717564, -15351149, -66236660, 
00:06:28:898, 0, 34828, -1716250, -905343, -51404595, 6328246, -57381696, 
00:06:28:914, 0, 526015, -54671, -4392687, -35923674, -20595425, -55687039, 
00:06:28:925, 0, -1164578, 24359, 2618234, -44015279, -47816807, -58335894, 
00:06:28:937, 0, -1984156, 205312, -913718, -32709933, -57740474, -57938948, 
00:06:28:949, 0, -1732390, 688968, 1528921, -24366419, -67854981, -55816810, 
00:06:28:960, 0, -780093, -674281, 188203, -47038181, -51801541, -52106885, 
00:06:28:976, 0, -158078, -594453, -297218, -31076344, -47992380, -52030549, 
00:06:28:988, 0, -368984, 821562, 939796, -35236651, -25511457, -49343525, 
00:06:29:00, 0, 305312, -2446156, -1523156, -31496192, -16610691, -48923678, 
00:06:29:11, 0, -394671, -105046, 2170265, -38450392, -23366418, -46206120, 
00:06:29:23, 0, 5046, 2491093, 7472031, -27122145, 11442751, -43053447, 
00:06:29:39, 0, 63421, -505203, 2270000, -36190850, -31488558, -39160316, 
00:06:29:50, 0, 556453, -387093, 3637828, -36145048, -18160310, -38549629, 
00:06:29:62, 0, 480937, 265265, 3310812, -35938941, 2251909, -36938942, 
00:06:29:74, 0, 880093, -138906, 2740937, -42290088, -1465649, -31923673, 
00:06:29:85, 0, 1122203, -463937, 779078, -29763367, 18259547, -30244283, 
00:06:29:101, 0, 185812, 809359, 1884171, -45488562, 5824429, -27893137, 
00:06:29:113, 0, -553781, -1236421, 557890, -25366419, 21793899, -26198480, 
00:06:29:136, 0, -585000, 560000, -345312, 335877, 14068706, -21839700, 
00:06:29:148, 0, -551250, -627453, 234375, -23396953, 2076336, -12030537, 
00:06:29:164, 0, -1181703, -1109328, 1050140, -21412219, 12328247, -2786260, 
00:06:29:175, 0, -1216953, -956609, 1742921, -7343513, 38236652, 6977101, 
00:06:29:187, 0, -1295218, -1380765, 4185359, 3442749, 67145057, 17992371, 
00:06:29:199, 0, -580359, -438406, 273296, -2503817, 80305366, 29083977, 
00:06:29:210, 0, 570296, -862437, -2328750, 10122140, 108381710, 39984744, 
00:06:29:238, 0, 398109, 622734, 1822062, 11847331, 125251944, 58572536, 
00:06:29:250, 0, 479546, -918734, 2496609, 8335880, 116534384, 65404599, 
00:06:29:261, 0, 698828, -68484, 2806062, 12053438, 110984765, 68312996, 
00:06:29:273, 0, 689078, 257328, 733406, 11580156, 109129802, 71015287, 
00:06:29:289, 0, 524484, 235687, 946750, 9374048, 106854992, 70862615, 
00:06:29:300, 0, 475390, 730203, 555656, 183206, 105267206, 70175592, 
00:06:29:312, 0, 80890, -212453, 1174500, -3022901, 95534378, 64038186, 
00:06:29:324, 0, -23546, 185296, 1320968, -7900765, 94282470, 56854978, 
00:06:29:335, 0, -109093, -120437, 924781, -7847330, 86282467, 47877876, 
00:06:29:351, 0, -404406, -64921, 686828, -12152675, 81358802, 41648867, 
00:06:29:375, 0, -1094296, -17468, 1142062, -8755727, 76961854, 41748103, 
00:06:29:414, 0, -656156, 34843, 358625, 1526718, 61954216, 46022914, 
00:06:29:425, 0, -774921, -193062, 756703, 4053436, 52778641, 49496197, 
00:06:29:437, 0, -526687, 111515, 1740968, 6129772, 39473293, 54091618, 
00:06:29:449, 0, -185531, 107109, 561343, 8847330, 20816799, 57992383, 
00:06:29:464, 0, -347546, 322734, 2320406, 8816796, 14091607, 62335895, 
00:06:29:476, 0, -617718, 568390, 657140, 8488552, 9328246, 64633606, 
00:06:29:488, 0, -815812, 202140, 5096875, 13763362, 9595422, 65969484, 
00:06:29:500, 0, -91000, -913812, 535687, 5251909, 16877867, 69458035, 
00:06:29:511, 0, 379515, -394125, 1186390, -4740459, 17801531, 68542004, 
00:06:29:527, 0, 643875, -622562, 1253015, -412213, 27190847, 65542003, 
00:06:29:539, 0, 474312, -237031, 1053812, -1290076, 36175583, 61748109, 
00:06:29:550, 0, 473671, 101406, 1160718, 3549619, 43038180, 55473298, 
00:06:29:562, 0, 227328, -949359, 455906, 6618322, 44320623, 44679402, 
00:06:29:574, 0, -110968, 494343, -1183390, 12328247, 58488566, 38664133, 
00:06:29:589, 0, -173750, 1887250, -1479406, 16061073, 60702307, 31946574, 
00:06:29:601, 0, -395640, 952359, -72375, 16335882, 57442764, 24954205, 
00:06:29:613, 0, -727765, 227156, 565921, 24908404, 63335896, 32687032, 
00:06:29:625, 0, -1146390, 435718, 898437, 32694665, 50816808, 41572531, 
00:06:29:636, 0, 10953, -543875, 1762359, 33793902, 29122145, 51931312, 
00:06:29:652, 0, 458156, -308421, -536828, -12549621, -2938932, 64175591, 
00:06:29:664, 0, 415109, -173484, 1043812, 11954201, -12221377, 74931319, 
00:06:29:675, 0, 530125, 72640, 1076703, -2160305, -15290080, 88229033, 
